2017-08-29 13:45 Tue // ['285220', '217366', '0'] // ['NQU7', '5855.25', '5844.75', '5820.00', '5864.50', '5777.25', '269570', '282261', '0'] // [['NQU7', '5855.25', '5844.75', '5820.00', '5864.50', '5777.25', '269570', '282261', '0'], ['NQZ7', '5865.00', '5852.00', '5838.50', '5870.50', '5784.50', '2045', '2909', '0'], ['NQH8', '5875.00', '5860.50', '5833.00', '5875.00', '5815.00', '4', '50', '0'], ['NQM8', '', '5862.50', '', '', '', '0', '', ''], ['NQU8', '', '5867.50', '', '', '', '0', '', ''], ['NQZ8', '', '', '', '', '', '0', '', '']]
2017-08-30 13:45 Wed // ['290894', '336779', '0'] // ['NQU7', '5930.00', '5869.75', '5869.75', '5932.75', '5862.50', '190144', '287457', '0'] // [['NQU7', '5930.00', '5869.75', '5869.75', '5932.75', '5862.50', '190144', '287457', '0'], ['NQZ7', '5937.00', '5876.25', '5875.00', '5939.00', '5870.00', '2174', '3388', '0'], ['NQH8', '5940.75', '5884.75', '5897.00', '5940.75', '5897.00', '12', '49', '0'], ['NQM8', '', '5886.75', '', '', '', '0', '', ''], ['NQU8', '', '5891.75', '', '', '', '0', '', ''], ['NQZ8', '', '', '', '', '', '0', '', '']]
2017-08-31 13:45 Thu // ['296711', '276732', '0'] // ['NQU7', '5979.75', '5935.00', '5936.25', '5988.00', '5932.50', '189267', '292978', '0'] // [['NQU7', '5979.75', '5935.00', '5936.25', '5988.00', '5932.50', '189267', '292978', '0'], ['NQZ7', '5986.25', '5941.75', '5942.00', '5994.50', '5940.75', '2133', '3687', '0'], ['NQH8', '5994.25', '5950.25', '5958.00', '5997.25', '5958.00', '12', '46', '0'], ['NQM8', '', '5952.25', '', '', '', '0', '', ''], ['NQU8', '', '5957.25', '', '', '', '0', '', ''], ['NQZ8', '', '', '', '', '', '0', '', '']]
2017-09-01 13:45 Fri // ['297265', '276770', '0'] // ['NQU7', '5991.00', '5990.75', '5994.00', '6019.75', '5973.25', '179223', '293170', '0'] // [['NQU7', '5991.00', '5990.75', '5994.00', '6019.75', '5973.25', '179223', '293170', '0'], ['NQZ7', '5999.00', '5997.75', '6005.00', '6025.75', '5980.50', '2763', '4040', '0'], ['NQH8', '6003.00', '6006.25', '6017.00', '6025.00', '6003.00', '8', '55', '0'], ['NQM8', '', '6008.25', '', '', '', '0', '', ''], ['NQU8', '', '6013.25', '', '', '', '0', '', ''], ['NQZ8', '', '', '', '', '', '0', '', '']]
2017-09-04 13:45 Mon // ['295561', '233028', '0'] // ['NQU7', '5979.25', '5988.25', '5956.50', '5982.25', '5946.50', '49164', '291435', '0'] // [['NQU7', '5979.25', '5988.25', '5956.50', '5982.25', '5946.50', '49164', '291435', '0'], ['NQZ7', '5987.00', '5995.25', '5973.75', '5988.00', '5953.75', '989', '4070', '0'], ['NQH8', '', '6003.75', '', '', '', '0', '56', '0'], ['NQM8', '', '6005.75', '', '', '', '0', '', ''], ['NQU8', '', '6010.75', '', '', '', '0', '', ''], ['NQZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-05 13:45 Tue // ['294328', '233028', '0'] // ['NQU7', '5904.50', '5988.25', '5956.50', '5984.75', '5889.50', '358390', '290210', '0'] // [['NQU7', '5904.50', '5988.25', '5956.50', '5984.75', '5889.50', '358390', '290210', '0'], ['NQZ7', '5910.75', '5995.25', '5973.75', '5991.50', '5897.00', '8672', '4062', '0'], ['NQH8', '5919.75', '6003.75', '5983.00', '5983.00', '5909.00', '8', '56', '0'], ['NQM8', '', '6005.75', '', '', '', '0', '', ''], ['NQU8', '', '6010.75', '', '', '', '0', '', ''], ['NQZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-06 13:45 Wed // ['281453', '496975', '0'] // ['NQU7', '5949.25', '5939.25', '5943.50', '5961.50', '5909.25', '259302', '274638', '0'] // [['NQU7', '5949.25', '5939.25', '5943.50', '5961.50', '5909.25', '259302', '274638', '0'], ['NQZ7', '5956.50', '5946.50', '5946.00', '5968.25', '5916.50', '15725', '6761', '0'], ['NQH8', '', '5955.00', '', '', '', '0', '54', '0'], ['NQM8', '', '5957.00', '', '', '', '0', '', ''], ['NQU8', '', '5962.00', '', '', '', '0', '', ''], ['NQZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-07 13:45 Thu // ['290889', '359028', '0'] // ['NQU7', '5967.50', '5955.00', '5952.00', '5981.50', '5932.25', '244414', '269340', '0'] // [['NQU7', '5967.50', '5955.00', '5952.00', '5981.50', '5932.25', '244414', '269340', '0'], ['NQZ7', '5974.75', '5962.25', '5956.00', '5988.75', '5940.00', '56564', '21495', '0'], ['NQH8', '5974.25', '5970.75', '5980.00', '5980.00', '5974.25', '5', '54', '0'], ['NQM8', '', '5972.75', '', '', '', '0', '', ''], ['NQU8', '', '5977.75', '', '', '', '0', '', ''], ['NQZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-08 13:45 Fri // ['310676', '378611', '0'] // ['NQZ7', '5937.25', '5977.50', '5977.25', '5979.50', '5934.50', '155012', '58125', '0'] // [['NQU7', '5929.50', '5970.00', '5969.25', '5972.00', '5926.25', '132639', '252498', '0'], ['NQZ7', '5937.25', '5977.50', '5977.25', '5979.50', '5934.50', '155012', '58125', '0'], ['NQH8', '5947.00', '5986.00', '5976.25', '5976.25', '5947.00', '24', '53', '0'], ['NQM8', '', '5988.00', '', '', '', '0', '', ''], ['NQU8', '', '5993.00', '', '', '', '0', '', ''], ['NQZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-11 13:45 Mon // ['312791', '434689', '0'] // ['NQZ7', '5989.50', '5924.50', '5943.75', '6000.25', '5942.00', '202783', '114235', '0'] // [['NQU7', '5981.25', '5916.25', '5928.75', '5991.75', '5928.75', '131763', '198497', '0'], ['NQZ7', '5989.50', '5924.50', '5943.75', '6000.25', '5942.00', '202783', '114235', '0'], ['NQH8', '5993.50', '5933.00', '5980.25', '6009.75', '5980.25', '57', '59', '0'], ['NQM8', '6004.00', '5935.00', '6004.00', '6004.00', '6004.00', '1', '', ''], ['NQU8', '', '5940.00', '', '', '', '0', '', ''], ['NQZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-12 13:45 Tue // ['347601', '421216', '0'] // ['NQZ7', '6001.75', '5990.75', '5990.00', '6012.25', '5980.75', '196352', '183300', '0'] // [['NQU7', '5993.25', '5982.50', '5981.25', '6004.00', '5972.50', '89028', '164200', '0'], ['NQZ7', '6001.75', '5990.75', '5990.00', '6012.25', '5980.75', '196352', '183300', '0'], ['NQH8', '6002.00', '5999.25', '6000.00', '6011.75', '5990.00', '24', '97', '0'], ['NQM8', '5996.50', '6001.25', '6011.75', '6016.00', '5996.50', '21', '4', '0'], ['NQU8', '', '6006.25', '', '', '', '0', '', ''], ['NQZ8', '', '0.00', '', '', '', '0', '', '']]
