2017-08-29 13:45 Tue // ['659082', '132922', '0'] // ['ZSX7', '938.4', '941.2', '940.2', '943.6', '934.4', '80233', '382850', '0'] // [['ZSU7', '932.4', '935.2', '934.4', '937.2', '929.4', '12771', '20521', '0'], ['ZSX7', '938.4', '941.2', '940.2', '943.6', '934.4', '80233', '382850', '0'], ['ZSF8', '947.4', '950.2', '949.0', '952.6', '943.4', '20806', '74145', '0'], ['ZSH8', '956.4', '959.2', '958.2', '961.4', '952.4', '9515', '62027', '0'], ['ZSK8', '965.0', '967.2', '966.4', '969.4', '960.4', '2310', '35501', '0'], ['ZSN8', '971.4', '974.0', '973.4', '976.4', '967.4', '2401', '54793', '0'], ['ZSQ8', '972.6', '974.4', '974.4', '974.4', '967.6', '37', '1927', '0'], ['ZSU8', '964.0', '966.0', '966.6', '966.6', '960.2', '385', '668', '0'], ['ZSX8', '956.0', '958.2', '957.4', '959.6', '952.6', '1797', '25982', '0'], ['ZSF9', '', '963.0', '', '', '', '0', '179', '0'], ['ZSH9', '', '965.6', '', '', '', '0', '59', '0'], ['ZSK9', '', '969.0', '', '', '', '0', '27', '0'], ['ZSN9', '', '972.4', '', '', '', '0', '46', '0'], ['ZSQ9', '', '970.2', '', '', '', '0', '7', '0'], ['ZSU9', '', '964.4', '', '', '', '0', '14', '0'], ['ZSX9', '955.6', '956.0', '955.6', '955.6', '955.6', '2', '314', '0'], ['ZSN0', '', '970.0', '', '', '', '0', '5', '0'], ['ZSX0', '', '950.4', '', '', '', '0', '17', '0']]
2017-08-30 13:45 Wed // ['652422', '166223', '0'] // ['ZSX7', '933.6', '937.2', '936.4', '941.0', '931.4', '71916', '381664', '0'] // [['ZSU7', '924.2', '930.6', '929.6', '933.6', '924.0', '13655', '12467', '0'], ['ZSX7', '933.6', '937.2', '936.4', '941.0', '931.4', '71916', '381664', '0'], ['ZSF8', '943.0', '946.4', '945.6', '950.0', '940.6', '13928', '75684', '0'], ['ZSH8', '952.2', '955.4', '954.6', '959.2', '950.0', '7810', '61613', '0'], ['ZSK8', '960.6', '963.6', '962.6', '967.0', '958.2', '2844', '36230', '0'], ['ZSN8', '967.4', '970.4', '970.4', '974.0', '965.6', '4716', '55242', '0'], ['ZSQ8', '967.6', '971.0', '971.4', '971.4', '967.6', '21', '1957', '0'], ['ZSU8', '959.4', '962.4', '964.4', '964.4', '959.4', '24', '794', '0'], ['ZSX8', '955.4', '955.2', '955.0', '958.4', '952.2', '1370', '26094', '0'], ['ZSF9', '964.0', '960.0', '963.4', '964.0', '963.4', '2', '179', '0'], ['ZSH9', '', '962.4', '', '', '', '0', '59', '0'], ['ZSK9', '', '965.6', '', '', '', '0', '27', '0'], ['ZSN9', '', '969.0', '', '', '', '0', '46', '0'], ['ZSQ9', '', '966.6', '', '', '', '0', '7', '0'], ['ZSU9', '', '961.0', '', '', '', '0', '14', '0'], ['ZSX9', '954.0', '952.6', '954.0', '954.0', '954.0', '4', '323', '0'], ['ZSN0', '', '966.6', '', '', '', '0', '5', '0'], ['ZSX0', '', '947.2', '', '', '', '0', '17', '0']]
2017-08-31 13:45 Thu // ['653141', '168127', '0'] // ['ZSX7', '947.4', '933.2', '932.4', '948.2', '932.2', '89635', '383463', '0'] // [['ZSU7', '939.6', '923.0', '923.4', '939.6', '923.4', '3513', '4660', '0'], ['ZSX7', '947.4', '933.2', '932.4', '948.2', '932.2', '89635', '383463', '0'], ['ZSF8', '957.0', '942.6', '941.2', '957.6', '941.2', '15184', '78910', '0'], ['ZSH8', '966.2', '952.2', '951.4', '967.0', '951.4', '7860', '63091', '0'], ['ZSK8', '975.0', '960.6', '961.0', '975.2', '960.4', '2184', '37141', '0'], ['ZSN8', '982.0', '967.6', '967.6', '982.4', '967.0', '2980', '56342', '0'], ['ZSQ8', '979.0', '968.2', '969.2', '980.6', '969.0', '77', '1957', '0'], ['ZSU8', '972.6', '961.0', '965.2', '972.6', '965.2', '28', '793', '0'], ['ZSX8', '968.2', '954.6', '955.4', '969.0', '954.6', '1150', '26097', '0'], ['ZSF9', '963.6', '959.4', '963.6', '963.6', '963.6', '1', '180', '0'], ['ZSH9', '', '962.0', '', '', '', '0', '59', '0'], ['ZSK9', '', '965.2', '', '', '', '0', '27', '0'], ['ZSN9', '', '969.2', '', '', '', '0', '46', '0'], ['ZSQ9', '', '967.0', '', '', '', '0', '7', '0'], ['ZSU9', '', '961.2', '', '', '', '0', '14', '0'], ['ZSX9', '', '951.6', '', '', '', '1', '332', '0'], ['ZSN0', '', '965.6', '', '', '', '0', '5', '0'], ['ZSX0', '', '946.2', '', '', '', '0', '17', '0']]
2017-09-01 13:45 Fri // ['657710', '167590', '0'] // ['ZSX7', '948.4', '945.2', '945.2', '952.0', '943.0', '69019', '383732', '0'] // [['ZSU7', '940.4', '936.2', '937.2', '943.2', '935.4', '1251', '2845', '0'], ['ZSX7', '948.4', '945.2', '945.2', '952.0', '943.0', '69019', '383732', '0'], ['ZSF8', '958.2', '954.6', '954.6', '961.4', '952.4', '14348', '81005', '0'], ['ZSH8', '967.4', '964.2', '964.4', '971.0', '961.6', '5768', '66073', '0'], ['ZSK8', '976.0', '972.6', '973.2', '979.4', '970.4', '5215', '37356', '0'], ['ZSN8', '983.4', '980.0', '980.2', '986.2', '977.6', '4023', '56854', '0'], ['ZSQ8', '982.6', '980.6', '981.4', '982.6', '979.6', '59', '1965', '0'], ['ZSU8', '977.0', '973.0', '972.4', '977.0', '972.4', '13', '783', '0'], ['ZSX8', '970.2', '966.6', '968.0', '973.6', '965.2', '1333', '26352', '0'], ['ZSF9', '977.4', '971.2', '971.0', '977.4', '971.0', '53', '179', '0'], ['ZSH9', '', '973.0', '', '', '', '50', '62', '0'], ['ZSK9', '', '975.4', '', '', '', '0', '27', '0'], ['ZSN9', '', '979.2', '', '', '', '0', '81', '0'], ['ZSQ9', '', '977.0', '', '', '', '0', '7', '0'], ['ZSU9', '', '971.2', '', '', '', '0', '14', '0'], ['ZSX9', '965.6', '963.4', '965.2', '968.2', '965.2', '14', '353', '0'], ['ZSN0', '', '977.4', '', '', '', '0', '5', '0'], ['ZSX0', '', '958.0', '', '', '', '0', '17', '0']]
2017-09-04 13:45 Mon // ['662695', '135512', '0'] // [] // [['ZSU7', '', '942.0', '', '', '', '0', '1732', '0'], ['ZSX7', '', '949.4', '', '', '', '0', '385836', '0'], ['ZSF8', '', '959.2', '', '', '', '0', '82429', '0'], ['ZSH8', '', '968.4', '', '', '', '0', '66422', '0'], ['ZSK8', '', '977.4', '', '', '', '0', '37871', '0'], ['ZSN8', '', '985.0', '', '', '', '0', '58109', '0'], ['ZSQ8', '', '985.4', '', '', '', '0', '1965', '0'], ['ZSU8', '', '978.2', '', '', '', '0', '781', '0'], ['ZSX8', '', '972.4', '', '', '', '0', '26760', '0'], ['ZSF9', '', '977.0', '', '', '', '0', '180', '0'], ['ZSH9', '', '979.4', '', '', '', '0', '115', '0'], ['ZSK9', '', '982.2', '', '', '', '0', '27', '0'], ['ZSN9', '', '986.0', '', '', '', '0', '81', '0'], ['ZSQ9', '', '983.6', '', '', '', '0', '7', '0'], ['ZSU9', '', '978.0', '', '', '', '0', '14', '0'], ['ZSX9', '', '968.0', '', '', '', '0', '344', '0'], ['ZSN0', '', '982.0', '', '', '', '0', '5', '0'], ['ZSX0', '', '962.4', '', '', '', '0', '17', '0']]
2017-09-05 13:45 Tue // ['661828', '135512', '0'] // ['ZSX7', '965.4', '949.4', '953.6', '973.4', '952.2', '128567', '384969', '0'] // [['ZSU7', '955.0', '942.0', '945.0', '965.0', '945.0', '967', '1732', '0'], ['ZSX7', '965.4', '949.4', '953.6', '973.4', '952.2', '128567', '384969', '0'], ['ZSF8', '975.4', '959.2', '964.0', '983.0', '962.0', '16714', '82429', '0'], ['ZSH8', '984.6', '968.4', '974.0', '992.2', '971.6', '11660', '66422', '0'], ['ZSK8', '993.6', '977.4', '981.2', '1000.6', '980.6', '5769', '37871', '0'], ['ZSN8', '1000.4', '985.0', '988.4', '1007.4', '987.6', '6005', '58109', '0'], ['ZSQ8', '1005.0', '985.4', '994.0', '1005.0', '994.0', '154', '1965', '0'], ['ZSU8', '993.2', '978.2', '996.2', '996.4', '993.2', '20', '781', '0'], ['ZSX8', '986.4', '972.4', '975.6', '993.4', '975.2', '1617', '26760', '0'], ['ZSF9', '993.4', '977.0', '977.0', '993.4', '977.0', '64', '180', '0'], ['ZSH9', '989.2', '979.4', '989.2', '989.2', '989.2', '31', '115', '0'], ['ZSK9', '', '982.2', '', '', '', '0', '27', '0'], ['ZSN9', '', '986.0', '', '', '', '2', '81', '0'], ['ZSQ9', '', '983.6', '', '', '', '0', '7', '0'], ['ZSU9', '', '978.0', '', '', '', '0', '14', '0'], ['ZSX9', '', '968.0', '', '', '', '4', '344', '0'], ['ZSN0', '', '982.0', '', '', '', '0', '5', '0'], ['ZSX0', '965.0', '962.4', '965.0', '965.0', '965.0', '3', '17', '0']]
2017-09-06 13:45 Wed // ['663179', '227786', '0'] // ['ZSX7', '970.2', '968.4', '967.0', '976.6', '964.6', '88939', '386099', '0'] // [['ZSU7', '964.6', '960.4', '960.4', '968.2', '960.0', '840', '954', '0'], ['ZSX7', '970.2', '968.4', '967.0', '976.6', '964.6', '88939', '386099', '0'], ['ZSF8', '980.0', '978.2', '976.4', '986.2', '974.4', '14957', '81340', '0'], ['ZSH8', '989.2', '987.4', '986.0', '995.2', '983.6', '5148', '67034', '0'], ['ZSK8', '997.4', '996.2', '994.6', '1003.4', '992.2', '4579', '37143', '0'], ['ZSN8', '1004.2', '1003.2', '1001.6', '1010.4', '999.2', '3248', '60573', '0'], ['ZSQ8', '1008.2', '1004.0', '1008.2', '1008.2', '1008.2', '77', '1976', '0'], ['ZSU8', '999.0', '995.4', '1001.0', '1001.0', '999.0', '11', '789', '0'], ['ZSX8', '989.2', '988.2', '987.2', '994.4', '984.6', '1729', '26431', '0'], ['ZSF9', '', '993.4', '', '', '', '0', '209', '0'], ['ZSH9', '', '996.0', '', '', '', '0', '136', '0'], ['ZSK9', '', '998.6', '', '', '', '0', '27', '0'], ['ZSN9', '', '1002.4', '', '', '', '0', '81', '0'], ['ZSQ9', '', '1000.2', '', '', '', '0', '7', '0'], ['ZSU9', '', '994.4', '', '', '', '0', '14', '0'], ['ZSX9', '985.0', '981.6', '986.4', '986.4', '984.4', '26', '346', '0'], ['ZSN0', '', '995.6', '', '', '', '0', '5', '0'], ['ZSX0', '975.0', '972.6', '975.0', '975.0', '975.0', '4', '15', '0']]
2017-09-07 13:45 Thu // ['658109', '159425', '0'] // ['ZSX7', '972.4', '971.0', '971.0', '977.4', '965.6', '73032', '380060', '0'] // [['ZSU7', '968.0', '964.4', '963.0', '970.0', '959.2', '312', '495', '0'], ['ZSX7', '972.4', '971.0', '971.0', '977.4', '965.6', '73032', '380060', '0'], ['ZSF8', '982.0', '980.6', '980.2', '986.6', '975.2', '10836', '82361', '0'], ['ZSH8', '990.6', '989.6', '989.6', '995.2', '984.2', '6095', '66942', '0'], ['ZSK8', '999.4', '998.2', '998.0', '1003.6', '993.0', '2803', '36931', '0'], ['ZSN8', '1006.2', '1005.2', '1005.0', '1010.4', '1000.0', '3737', '60973', '0'], ['ZSQ8', '1006.0', '1005.6', '1001.4', '1008.0', '1001.4', '154', '1974', '0'], ['ZSU8', '1000.0', '996.6', '998.0', '1000.0', '997.0', '45', '787', '0'], ['ZSX8', '991.4', '989.2', '989.2', '994.2', '985.0', '1810', '26726', '0'], ['ZSF9', '994.4', '994.2', '994.4', '994.4', '994.4', '18', '209', '0'], ['ZSH9', '995.0', '997.0', '995.0', '995.0', '995.0', '16', '136', '0'], ['ZSK9', '1000.0', '999.6', '1000.0', '1000.0', '1000.0', '5', '27', '0'], ['ZSN9', '1004.2', '1003.0', '1005.0', '1005.0', '1004.2', '6', '81', '0'], ['ZSQ9', '1000.0', '1000.6', '1000.0', '1000.0', '1000.0', '12', '7', '0'], ['ZSU9', '', '995.0', '', '', '', '0', '14', '0'], ['ZSX9', '985.4', '983.2', '980.0', '985.4', '980.0', '5', '366', '0'], ['ZSN0', '', '997.2', '', '', '', '0', '5', '0'], ['ZSX0', '', '974.2', '', '', '', '0', '15', '0']]
2017-09-08 13:45 Fri // ['653567', '130893', '0'] // ['ZSX7', '966.6', '968.6', '968.0', '976.6', '963.2', '77773', '375240', '0'] // [['ZSU7', '960.6', '963.2', '966.6', '968.0', '958.4', '147', '258', '0'], ['ZSX7', '966.6', '968.6', '968.0', '976.6', '963.2', '77773', '375240', '0'], ['ZSF8', '976.4', '978.4', '977.6', '986.2', '973.2', '17304', '82230', '0'], ['ZSH8', '985.2', '987.2', '986.0', '995.0', '982.0', '7254', '67497', '0'], ['ZSK8', '994.2', '995.6', '994.2', '1003.0', '990.2', '4440', '35765', '0'], ['ZSN8', '1001.4', '1003.0', '1003.0', '1010.2', '997.2', '5550', '61651', '0'], ['ZSQ8', '1002.0', '1004.0', '1006.6', '1007.0', '999.4', '61', '2055', '0'], ['ZSU8', '992.4', '995.4', '998.0', '998.0', '992.4', '27', '796', '0'], ['ZSX8', '984.0', '988.4', '986.6', '993.6', '981.0', '3339', '27179', '0'], ['ZSF9', '988.2', '993.6', '990.0', '990.0', '988.2', '31', '221', '0'], ['ZSH9', '993.6', '996.2', '993.6', '993.6', '993.6', '48', '146', '0'], ['ZSK9', '998.6', '1000.2', '995.0', '998.6', '995.0', '63', '28', '0'], ['ZSN9', '1001.2', '1005.4', '1006.0', '1006.0', '1000.0', '48', '84', '0'], ['ZSQ9', '', '1003.2', '', '', '', '0', '14', '0'], ['ZSU9', '', '997.2', '', '', '', '0', '14', '0'], ['ZSX9', '980.0', '982.4', '980.0', '980.0', '980.0', '4', '369', '0'], ['ZSN0', '', '996.4', '', '', '', '0', '5', '0'], ['ZSX0', '', '973.4', '', '', '', '0', '15', '0']]
2017-09-11 13:45 Mon // ['649522', '167876', '0'] // ['ZSX7', '958.6', '962.0', '964.0', '968.4', '956.6', '69964', '369919', '0'] // [['ZSU7', '954.0', '956.4', '955.0', '955.0', '952.0', '43', '105', '0'], ['ZSX7', '958.6', '962.0', '964.0', '968.4', '956.6', '69964', '369919', '0'], ['ZSF8', '968.6', '972.0', '973.6', '978.2', '966.6', '10948', '83034', '0'], ['ZSH8', '977.4', '980.4', '982.2', '987.0', '975.4', '6501', '66789', '0'], ['ZSK8', '986.0', '988.6', '991.0', '995.2', '983.6', '2356', '35324', '0'], ['ZSN8', '993.2', '996.0', '997.6', '1002.2', '991.6', '2407', '62612', '0'], ['ZSQ8', '993.4', '997.0', '998.4', '998.4', '992.6', '50', '2067', '0'], ['ZSU8', '986.0', '988.2', '987.6', '987.6', '985.2', '31', '798', '0'], ['ZSX8', '978.2', '981.0', '982.0', '986.4', '976.4', '1596', '27932', '0'], ['ZSF9', '985.2', '987.0', '986.2', '986.2', '984.2', '12', '224', '0'], ['ZSH9', '', '990.4', '', '', '', '18', '154', '0'], ['ZSK9', '', '994.2', '', '', '', '12', '34', '0'], ['ZSN9', '', '998.6', '', '', '', '0', '109', '0'], ['ZSQ9', '', '995.2', '', '', '', '0', '14', '0'], ['ZSU9', '990.0', '991.0', '990.0', '990.0', '990.0', '7', '14', '0'], ['ZSX9', '', '976.0', '', '', '', '24', '373', '0'], ['ZSN0', '', '990.0', '', '', '', '0', '5', '0'], ['ZSX0', '', '967.0', '', '', '', '0', '15', '0']]
2017-09-12 13:45 Tue // ['653453', '140011', '0'] // ['ZSX7', '946.4', '960.0', '960.6', '965.4', '937.4', '139162', '369304', '0'] // [['ZSU7', '942.4', '954.6', '955.2', '955.2', '937.4', '52', '59', '0'], ['ZSX7', '946.4', '960.0', '960.6', '965.4', '937.4', '139162', '369304', '0'], ['ZSF8', '956.6', '970.0', '971.0', '975.4', '947.4', '24566', '87206', '0'], ['ZSH8', '965.4', '978.4', '979.4', '983.6', '956.4', '11812', '66720', '0'], ['ZSK8', '973.6', '987.2', '988.0', '992.0', '965.0', '7279', '36053', '0'], ['ZSN8', '981.2', '994.6', '996.0', '999.4', '973.2', '10098', '62286', '0'], ['ZSQ8', '982.2', '995.6', '993.2', '994.4', '977.2', '229', '2067', '0'], ['ZSU8', '980.0', '987.6', '990.6', '990.6', '980.0', '96', '805', '0'], ['ZSX8', '968.2', '980.2', '980.2', '984.2', '959.2', '6737', '27999', '0'], ['ZSF9', '983.6', '986.2', '983.6', '983.6', '983.6', '16', '220', '0'], ['ZSH9', '', '989.2', '', '', '', '1', '154', '0'], ['ZSK9', '', '992.4', '', '', '', '1', '43', '0'], ['ZSN9', '985.6', '997.0', '985.6', '985.6', '985.6', '2', '109', '0'], ['ZSQ9', '', '993.4', '', '', '', '0', '14', '0'], ['ZSU9', '', '989.2', '', '', '', '0', '21', '0'], ['ZSX9', '965.0', '975.2', '961.4', '965.0', '955.0', '39', '373', '0'], ['ZSN0', '', '989.2', '', '', '', '0', '5', '0'], ['ZSX0', '', '966.2', '', '', '', '0', '15', '0']]
