2017-08-29 13:45 Tue // ['149244', '90201', '0'] // ['YMU7', '21826', '21791', '21751', '21837', '21644', '133162', '148117', '0'] // [['YMU7', '21826', '21791', '21751', '21837', '21644', '133162', '148117', '0'], ['YMZ7', '21792', '21749', '21708', '21792', '21555', '535', '1093', '0'], ['YMH8', '21745', '21713', '21686', '21745', '21575', '7', '32', '0'], ['YMM8', '', '21682', '', '', '', '0', '2', '0'], ['YMU8', '', '', '', '', '', '0', '', '']]
2017-08-30 13:45 Wed // ['155436', '160549', '0'] // ['YMU7', '21893', '21874', '21872', '21959', '21832', '85654', '154077', '0'] // [['YMU7', '21893', '21874', '21872', '21959', '21832', '85654', '154077', '0'], ['YMZ7', '21847', '21829', '21828', '21897', '21791', '541', '1323', '0'], ['YMH8', '21790', '21794', '21800', '21864', '21790', '23', '34', '0'], ['YMM8', '', '21763', '', '', '', '0', '2', '0'], ['YMU8', '', '', '', '', '', '0', '', '']]
2017-08-31 13:45 Thu // ['150938', '116382', '0'] // ['YMU7', '21922', '21871', '21886', '21985', '21874', '82395', '149478', '0'] // [['YMU7', '21922', '21871', '21886', '21985', '21874', '82395', '149478', '0'], ['YMZ7', '21878', '21826', '21841', '21938', '21841', '450', '1423', '0'], ['YMH8', '21830', '21791', '21830', '21830', '21830', '1', '35', '0'], ['YMM8', '', '21760', '', '', '', '0', '2', '0'], ['YMU8', '', '', '', '', '', '0', '', '']]
2017-09-01 13:45 Fri // ['152555', '115037', '0'] // ['YMU7', '22023', '21950', '21976', '22037', '21966', '70555', '150918', '0'] // [['YMU7', '22023', '21950', '21976', '22037', '21966', '70555', '150918', '0'], ['YMZ7', '21983', '21909', '21932', '21995', '21925', '493', '1600', '0'], ['YMH8', '21891', '21874', '21895', '21920', '21891', '4', '35', '0'], ['YMM8', '', '21843', '', '', '', '0', '2', '0'], ['YMU8', '', '', '', '', '', '0', '', '']]
2017-09-04 13:45 Mon // ['152873', '87928', '0'] // ['YMU7', '21919', '21980', '21885', '21944', '21877', '26464', '150970', '0'] // [['YMU7', '21919', '21980', '21885', '21944', '21877', '26464', '150970', '0'], ['YMZ7', '21891', '21941', '21899', '21899', '21841', '348', '1864', '0'], ['YMH8', '', '21906', '', '', '', '0', '37', '0'], ['YMM8', '', '21875', '', '', '', '0', '2', '0'], ['YMU8', '', '0', '', '', '', '0', '', '']]
2017-09-05 13:45 Tue // ['152634', '87928', '0'] // ['YMU7', '21719', '21980', '21885', '21948', '21703', '163625', '150731', '0'] // [['YMU7', '21719', '21980', '21885', '21948', '21703', '163625', '150731', '0'], ['YMZ7', '21677', '21941', '21899', '21904', '21661', '1817', '1864', '0'], ['YMH8', '21813', '21906', '21840', '21840', '21813', '2', '37', '0'], ['YMM8', '21700', '21875', '21700', '21700', '21700', '1', '2', '0'], ['YMU8', '', '0', '', '', '', '0', '', '']]
2017-09-06 13:45 Wed // ['149637', '214280', '0'] // ['YMU7', '21826', '21764', '21781', '21844', '21740', '111406', '147245', '0'] // [['YMU7', '21826', '21764', '21781', '21844', '21740', '111406', '147245', '0'], ['YMZ7', '21788', '21722', '21722', '21804', '21700', '5628', '2352', '0'], ['YMH8', '', '21687', '', '', '', '0', '38', '0'], ['YMM8', '21700', '21656', '21700', '21700', '21700', '1', '2', '0'], ['YMU8', '', '0', '', '', '', '0', '', '']]
2017-09-07 13:45 Thu // ['152500', '142224', '0'] // ['YMU7', '21774', '21812', '21800', '21853', '21747', '126045', '146294', '0'] // [['YMU7', '21774', '21812', '21800', '21853', '21747', '126045', '146294', '0'], ['YMZ7', '21740', '21775', '21745', '21817', '21711', '31982', '6165', '0'], ['YMH8', '21731', '21740', '21734', '21734', '21731', '11', '38', '0'], ['YMM8', '', '21709', '', '', '', '0', '3', '0'], ['YMU8', '', '0', '', '', '', '0', '', '']]
2017-09-08 13:45 Fri // ['158217', '189112', '0'] // ['YMZ7', '21779', '21770', '21769', '21810', '21679', '90162', '31064', '0'] // [['YMU7', '21814', '21804', '21800', '21844', '21713', '68678', '127107', '0'], ['YMZ7', '21779', '21770', '21769', '21810', '21679', '90162', '31064', '0'], ['YMH8', '21752', '21735', '21688', '21752', '21654', '27', '43', '0'], ['YMM8', '', '21704', '', '', '', '0', '3', '0'], ['YMU8', '', '0', '', '', '', '0', '', '']]
2017-09-11 13:45 Mon // ['157244', '236341', '0'] // ['YMZ7', '22025', '21778', '21835', '22030', '21817', '98002', '72959', '0'] // [['YMU7', '22058', '21812', '21848', '22064', '21848', '55242', '84215', '0'], ['YMZ7', '22025', '21778', '21835', '22030', '21817', '98002', '72959', '0'], ['YMH8', '21988', '21743', '21884', '21988', '21860', '34', '67', '0'], ['YMM8', '', '21712', '', '', '', '0', '3', '0'], ['YMU8', '', '0', '', '', '', '0', '', '']]
2017-09-12 13:45 Tue // ['168678', '197049', '0'] // ['YMZ7', '22090', '22017', '22033', '22100', '22022', '91090', '110200', '0'] // [['YMU7', '22125', '22053', '22066', '22135', '22055', '32180', '58395', '0'], ['YMZ7', '22090', '22017', '22033', '22100', '22022', '91090', '110200', '0'], ['YMH8', '22040', '21982', '22000', '22040', '22000', '5', '80', '0'], ['YMM8', '22000', '21951', '22000', '22000', '22000', '1', '3', '0'], ['YMU8', '', '0', '', '', '', '0', '', '']]
2017-09-13 13:45 Wed // ['168719', '158250', '0'] // ['YMZ7', '22092', '22090', '22104', '22107', '22054', '88135', '124919', '0'] // [['YMU7', '22130', '22124', '22130', '22144', '22089', '29492', '43715', '0'], ['YMZ7', '22092', '22090', '22104', '22107', '22054', '88135', '124919', '0'], ['YMH8', '22060', '22055', '22018', '22068', '22018', '27', '81', '0'], ['YMM8', '', '22024', '', '', '', '0', '4', '0'], ['YMU8', '', '0', '', '', '', '0', '', '']]
2017-09-14 13:45 Thu // ['176018', '143677', '0'] // ['YMZ7', '22163', '22112', '22118', '22173', '22075', '86936', '141097', '0'] // [['YMU7', '22202', '22149', '22155', '22211', '22112', '20545', '34830', '0'], ['YMZ7', '22163', '22112', '22118', '22173', '22075', '86936', '141097', '0'], ['YMH8', '22100', '22077', '22086', '22101', '22031', '16', '87', '0'], ['YMM8', '', '22046', '', '', '', '0', '4', '0'], ['YMU8', '', '22009', '', '', '', '0', '', '']]
2017-09-15 13:45 Fri // ['178472', '137222', '0'] // ['YMZ7', '22207', '22172', '22175', '22214', '22128', '79322', '150684', '0'] // [['YMU7', '22217', '22216', '22213', '22244', '22175', '4702', '27696', '0'], ['YMZ7', '22207', '22172', '22175', '22214', '22128', '79322', '150684', '0'], ['YMH8', '22175', '22137', '22100', '22176', '22100', '31', '88', '0'], ['YMM8', '', '22106', '', '', '', '0', '4', '0'], ['YMU8', '', '22069', '', '', '', '0', '', '']]
2017-09-19 13:45 Tue // ['152028', '106649', '0'] // ['YMZ7', '22328', '22299', '22299', '22341', '22296', '67483', '151889', '0'] // [['YMZ7', '22328', '22299', '22299', '22341', '22296', '67483', '151889', '0'], ['YMH8', '22300', '22268', '22276', '22300', '22268', '19', '135', '0'], ['YMM8', '22275', '22237', '22278', '22278', '22275', '3', '4', '0'], ['YMU8', '', '22200', '', '', '', '0', '', '']]
2017-09-20 13:45 Wed // ['153942', '84493', '0'] // ['YMZ7', '22332', '22336', '22344', '22356', '22316', '61681', '153797', '0'] // [['YMZ7', '22332', '22336', '22344', '22356', '22316', '61681', '153797', '0'], ['YMH8', '22320', '22304', '22305', '22320', '22290', '23', '140', '0'], ['YMM8', '22275', '22273', '22275', '22275', '22275', '10', '5', '0'], ['YMU8', '', '22236', '', '', '', '0', '', '']]
2017-09-21 13:45 Thu // ['156014', '118882', '0'] // ['YMZ7', '22336', '22376', '22372', '22387', '22327', '74610', '155845', '0'] // [['YMZ7', '22336', '22376', '22372', '22387', '22327', '74610', '155845', '0'], ['YMH8', '22305', '22346', '22350', '22350', '22300', '10', '152', '0'], ['YMM8', '', '22315', '', '', '', '0', '17', '0'], ['YMU8', '', '22278', '', '', '', '0', '', '']]
2017-09-22 13:45 Fri // ['156277', '96190', '0'] // ['YMZ7', '22272', '22333', '22326', '22334', '22258', '88410', '156109', '0'] // [['YMZ7', '22272', '22333', '22326', '22334', '22258', '88410', '156109', '0'], ['YMH8', '22241', '22299', '22280', '22286', '22226', '123', '151', '0'], ['YMM8', '22210', '22268', '22210', '22210', '22210', '1', '17', '0'], ['YMU8', '', '22231', '', '', '', '0', '', '']]
