('2017-08-29 09:20 Tue', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.499, -0.332, -0.326, -0.315, -0.056, 0.18, 0.497, 0.879, 1.134, 1.536, 1.712, 1.897, 2.084, 2.655, 2.799, 3.232])
('2017-08-30 09:20 Wed', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.491, -0.331, -0.336, -0.327, -0.061, 0.178, 0.499, 0.877, 1.134, 1.534, 1.711, 1.891, 2.078, 2.654, 2.8, 3.238])
('2017-08-31 09:20 Thu', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.492, -0.336, -0.323, -0.33, -0.086, 0.16, 0.476, 0.851, 1.114, 1.509, 1.687, 1.867, 2.059, 2.635, 2.781, 3.219])
('2017-09-01 09:20 Fri', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.489, -0.375, -0.334, -0.323, -0.099, 0.154, 0.47, 0.837, 1.11, 1.504, 1.684, 1.869, 2.065, 2.655, 2.795, 3.215])
('2017-09-04 09:20 Mon', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.485, -0.353, -0.355, -0.328, -0.105, 0.147, 0.454, 0.819, 1.09, 1.48, 1.663, 1.851, 2.048, 2.63, 2.776, 3.2])
('2017-09-05 09:20 Tue', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.496, -0.408, -0.347, -0.337, -0.101, 0.145, 0.448, 0.804, 1.076, 1.469, 1.647, 1.84, 2.035, 2.617, 2.767, 3.197])
('2017-09-06 09:20 Wed', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.505, -0.401, -0.356, -0.333, -0.121, 0.122, 0.433, 0.787, 1.053, 1.445, 1.621, 1.816, 2.003, 2.582, 2.727, 3.169])
('2017-09-07 09:20 Thu', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.498, -0.407, -0.335, -0.333, -0.109, 0.152, 0.46, 0.807, 1.068, 1.456, 1.629, 1.819, 2.005, 2.582, 2.723, 3.161])
('2017-09-08 09:20 Fri', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.504, -0.415, -0.331, -0.327, -0.15, 0.096, 0.397, 0.765, 1.03, 1.419, 1.594, 1.782, 1.968, 2.572, 2.719, 3.158])
('2017-09-11 09:20 Mon', [3, 6, 9, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360], [-0.507, -0.414, -0.331, -0.329, -0.154, 0.089, 0.381, 0.75, 1.021, 1.409, 1.584, 1.767, 1.953, 2.555, 2.709, 3.142])
