2017-08-29 09:20 Tue // ['285247', '217366', '0'] // ['NQU7', '5794.25', '5844.75', '5820.00', '5820.25', '5777.25', '74600', '282288', '0'] // [['NQU7', '5794.25', '5844.75', '5820.00', '5820.25', '5777.25', '74600', '282288', '0'], ['NQZ7', '5802.75', '5852.00', '5838.50', '5838.50', '5784.50', '910', '2909', '0'], ['NQH8', '5815.00', '5860.50', '5833.00', '5833.00', '5815.00', '2', '50', '0'], ['NQM8', '', '5862.50', '', '', '', '0', '', ''], ['NQU8', '', '5867.50', '', '', '', '0', '', ''], ['NQZ8', '', '', '', '', '', '0', '', '']]
2017-08-30 09:20 Wed2017-08-31 09:20 Thu2017-09-01 09:20 Fri // ['297374', '276770', '0'] // ['NQU7', '6007.00', '5990.75', '5994.00', '6019.75', '5992.25', '41493', '293279', '0'] // [['NQU7', '6007.00', '5990.75', '5994.00', '6019.75', '5992.25', '41493', '293279', '0'], ['NQZ7', '6014.00', '5997.75', '6005.00', '6025.75', '6001.50', '779', '4040', '0'], ['NQH8', '6025.00', '6006.25', '6017.00', '6025.00', '6017.00', '5', '55', '0'], ['NQM8', '', '6008.25', '', '', '', '0', '', ''], ['NQU8', '', '6013.25', '', '', '', '0', '', ''], ['NQZ8', '', '', '', '', '', '0', '', '']]
2017-09-04 09:20 Mon // ['295561', '233028', '0'] // ['NQU7', '5965.00', '5988.25', '5956.50', '5973.00', '5946.50', '37746', '291435', '0'] // [['NQU7', '5965.00', '5988.25', '5956.50', '5973.00', '5946.50', '37746', '291435', '0'], ['NQZ7', '5971.75', '5995.25', '5973.75', '5980.00', '5953.75', '784', '4070', '0'], ['NQH8', '', '6003.75', '', '', '', '0', '56', '0'], ['NQM8', '', '6005.75', '', '', '', '0', '', ''], ['NQU8', '', '6010.75', '', '', '', '0', '', ''], ['NQZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-05 09:20 Tue // ['295561', '233028', '0'] // ['NQU7', '5973.00', '5988.25', '5956.50', '5984.75', '5946.50', '89401', '291435', '0'] // [['NQU7', '5973.00', '5988.25', '5956.50', '5984.75', '5946.50', '89401', '291435', '0'], ['NQZ7', '5980.00', '5995.25', '5973.75', '5991.50', '5953.75', '1585', '4070', '0'], ['NQH8', '', '6003.75', '', '', '', '0', '56', '0'], ['NQM8', '', '6005.75', '', '', '', '0', '', ''], ['NQU8', '', '6010.75', '', '', '', '0', '', ''], ['NQZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-06 09:20 Wed // ['281788', '496975', '0'] // ['NQU7', '5954.50', '5939.25', '5943.50', '5957.75', '5930.75', '50800', '274951', '0'] // [['NQU7', '5954.50', '5939.25', '5943.50', '5957.75', '5930.75', '50800', '274951', '0'], ['NQZ7', '5962.75', '5946.50', '5946.00', '5965.00', '5938.75', '4606', '6783', '0'], ['NQH8', '', '5955.00', '', '', '', '0', '54', '0'], ['NQM8', '', '5957.00', '', '', '', '0', '', ''], ['NQU8', '', '5962.00', '', '', '', '0', '', ''], ['NQZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-07 09:20 Thu // ['291100', '359028', '0'] // ['NQU7', '5964.50', '5955.00', '5952.00', '5965.00', '5932.25', '51134', '269551', '0'] // [['NQU7', '5964.50', '5955.00', '5952.00', '5965.00', '5932.25', '51134', '269551', '0'], ['NQZ7', '5972.00', '5962.25', '5956.00', '5973.25', '5940.00', '8407', '21495', '0'], ['NQH8', '5980.00', '5970.75', '5980.00', '5980.00', '5980.00', '3', '54', '0'], ['NQM8', '', '5972.75', '', '', '', '0', '', ''], ['NQU8', '', '5977.75', '', '', '', '0', '', ''], ['NQZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-08 09:20 Fri // ['304604', '378611', '0'] // ['NQU7', '5956.75', '5970.00', '5969.25', '5972.00', '5948.50', '28681', '246425', '0'] // [['NQU7', '5956.75', '5970.00', '5969.25', '5972.00', '5948.50', '28681', '246425', '0'], ['NQZ7', '5964.25', '5977.50', '5977.25', '5979.50', '5955.75', '27729', '58126', '0'], ['NQH8', '5969.00', '5986.00', '5976.25', '5976.25', '5969.00', '3', '53', '0'], ['NQM8', '', '5988.00', '', '', '', '0', '', ''], ['NQU8', '', '5993.00', '', '', '', '0', '', ''], ['NQZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-11 09:20 Mon // ['314414', '434689', '0'] // ['NQZ7', '5969.00', '5924.50', '5943.75', '5971.75', '5942.00', '35357', '114149', '0'] // [['NQU7', '5960.75', '5916.25', '5928.75', '5963.75', '5928.75', '25472', '200206', '0'], ['NQZ7', '5969.00', '5924.50', '5943.75', '5971.75', '5942.00', '35357', '114149', '0'], ['NQH8', '', '5933.00', '', '', '', '0', '59', '0'], ['NQM8', '', '5935.00', '', '', '', '0', '', ''], ['NQU8', '', '5940.00', '', '', '', '0', '', ''], ['NQZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-12 09:20 Tue // ['348580', '421216', '0'] // ['NQZ7', '6002.50', '5990.75', '5990.00', '6009.00', '5989.50', '36284', '183298', '0'] // [['NQU7', '5994.50', '5982.50', '5981.25', '6000.50', '5981.00', '20433', '165181', '0'], ['NQZ7', '6002.50', '5990.75', '5990.00', '6009.00', '5989.50', '36284', '183298', '0'], ['NQH8', '6008.50', '5999.25', '6000.00', '6011.75', '5996.00', '17', '97', '0'], ['NQM8', '6011.75', '6001.25', '6011.75', '6011.75', '6011.75', '4', '4', '0'], ['NQU8', '', '6006.25', '', '', '', '0', '', ''], ['NQZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-13 09:20 Wed // ['360037', '422188', '0'] // ['NQZ7', '5993.25', '6004.50', '6006.75', '6008.75', '5987.75', '36769', '228560', '0'] // [['NQU7', '5985.50', '5996.50', '5999.00', '6000.75', '5980.25', '17110', '131347', '0'], ['NQZ7', '5993.25', '6004.50', '6006.75', '6008.75', '5987.75', '36769', '228560', '0'], ['NQH8', '6001.25', '6013.00', '6007.25', '6007.25', '5997.00', '6', '105', '0'], ['NQM8', '', '6015.00', '', '', '', '0', '25', '0'], ['NQU8', '', '6020.00', '', '', '', '0', '', ''], ['NQZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-14 09:20 Thu // ['356541', '305275', '0'] // ['NQZ7', '5984.00', '6009.00', '6006.75', '6009.25', '5977.50', '41032', '253050', '0'] // [['NQU7', '5978.25', '6002.00', '6001.75', '6002.50', '5971.75', '11330', '103334', '0'], ['NQZ7', '5984.00', '6009.00', '6006.75', '6009.25', '5977.50', '41032', '253050', '0'], ['NQH8', '5993.00', '6017.50', '6010.00', '6011.00', '5986.50', '15', '132', '0'], ['NQM8', '6007.00', '6019.50', '6007.00', '6007.00', '6007.00', '1', '25', '0'], ['NQU8', '', '6024.50', '', '', '', '0', '', ''], ['NQZ8', '', '6031.50', '', '', '', '0', '', '']]
