2017-08-29 09:20 Tue // ['3281015', '970252', '0'] // ['ESU7', '2428.50', '2443.75', '2434.00', '2434.00', '2421.00', '396380', '3166421', '0'] // [['ESU7', '2428.50', '2443.75', '2434.00', '2434.00', '2421.00', '396380', '3166421', '0'], ['ESZ7', '2426.50', '2441.75', '2433.25', '2433.25', '2419.25', '9848', '108841', '0'], ['ESH8', '2425.75', '2440.25', '2430.25', '2430.25', '2418.75', '116', '5281', '0'], ['ESM8', '', '2439.50', '', '', '', '10', '456', '0'], ['ESU8', '2430.00', '2439.00', '2430.00', '2430.00', '2430.00', '4', '16', '0'], ['ESZ8', '', '', '', '', '', '0', '', '']]
2017-08-30 09:20 Wed2017-08-31 09:20 Thu2017-09-01 09:20 Fri // ['3373769', '1795189', '16000'] // ['ESU7', '2475.75', '2470.00', '2470.25', '2478.00', '2470.00', '194514', '3215721', '16000'] // [['ESU7', '2475.75', '2470.00', '2470.25', '2478.00', '2470.00', '194514', '3215721', '16000'], ['ESZ7', '2473.75', '2468.00', '2468.25', '2476.25', '2468.25', '5689', '147656', '0'], ['ESH8', '2473.75', '2467.00', '2468.50', '2473.75', '2467.75', '69', '9908', '0'], ['ESM8', '', '2465.50', '', '', '', '0', '466', '0'], ['ESU8', '', '2465.00', '', '', '', '0', '18', '0'], ['ESZ8', '', '', '', '', '', '0', '', '']]
2017-09-04 09:20 Mon // ['3362137', '1082617', '3223'] // ['ESU7', '2465.50', '2474.25', '2461.25', '2467.75', '2460.25', '166856', '3192258', '3223'] // [['ESU7', '2465.50', '2474.25', '2461.25', '2467.75', '2460.25', '166856', '3192258', '3223'], ['ESZ7', '2463.25', '2472.25', '2460.25', '2465.75', '2452.00', '5273', '159522', '0'], ['ESH8', '2463.25', '2471.00', '2459.00', '2463.25', '2458.75', '21', '9873', '0'], ['ESM8', '', '2469.75', '', '', '', '0', '466', '0'], ['ESU8', '', '2469.25', '', '', '', '0', '18', '0'], ['ESZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-05 09:20 Tue // ['3362137', '1082617', '3223'] // ['ESU7', '2468.50', '2474.25', '2461.25', '2470.75', '2460.25', '377698', '3192258', '3223'] // [['ESU7', '2468.50', '2474.25', '2461.25', '2470.75', '2460.25', '377698', '3192258', '3223'], ['ESZ7', '2466.50', '2472.25', '2460.25', '2468.75', '2452.00', '15929', '159522', '0'], ['ESH8', '2466.25', '2471.00', '2459.00', '2466.25', '2458.75', '69', '9873', '0'], ['ESM8', '', '2469.75', '', '', '', '0', '466', '0'], ['ESU8', '', '2469.25', '', '', '', '0', '18', '0'], ['ESZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-06 09:20 Wed // ['3328503', '2204668', '1250'] // ['ESU7', '2465.25', '2459.75', '2460.25', '2465.75', '2456.50', '210732', '3121162', '1250'] // [['ESU7', '2465.25', '2459.75', '2460.25', '2465.75', '2456.50', '210732', '3121162', '1250'], ['ESZ7', '2463.50', '2458.00', '2458.25', '2463.75', '2454.75', '28112', '196959', '0'], ['ESH8', '2462.50', '2456.75', '2455.75', '2462.50', '2455.00', '26', '9898', '0'], ['ESM8', '2457.00', '2455.25', '2457.00', '2457.00', '2457.00', '2', '466', '0'], ['ESU8', '', '2455.00', '', '', '', '0', '18', '0'], ['ESZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-07 09:20 Thu // ['3397369', '1796273', '0'] // ['ESU7', '2467.75', '2465.50', '2464.00', '2468.25', '2457.50', '221578', '3054121', '0'] // [['ESU7', '2467.75', '2465.50', '2464.00', '2468.25', '2457.50', '221578', '3054121', '0'], ['ESZ7', '2466.25', '2463.75', '2462.25', '2466.50', '2455.75', '50461', '332855', '0'], ['ESH8', '2462.00', '2462.50', '2459.50', '2462.00', '2458.50', '14', '9906', '0'], ['ESM8', '2461.00', '2461.00', '2461.00', '2461.00', '2461.00', '2', '469', '0'], ['ESU8', '', '2460.75', '', '', '', '0', '18', '0'], ['ESZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-08 09:20 Fri // ['3484978', '2235669', '1808'] // ['ESZ7', '2458.50', '2464.75', '2464.75', '2465.75', '2455.25', '197888', '717575', '0'] // [['ESU7', '2460.25', '2466.50', '2466.50', '2467.50', '2456.75', '163394', '2755987', '1808'], ['ESZ7', '2458.50', '2464.75', '2464.75', '2465.75', '2455.25', '197888', '717575', '0'], ['ESH8', '2457.00', '2463.50', '2459.75', '2460.25', '2456.25', '63', '10928', '0'], ['ESM8', '', '2462.00', '', '', '', '0', '470', '0'], ['ESU8', '', '2461.75', '', '', '', '0', '18', '0'], ['ESZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-11 09:20 Mon // ['3506005', '2709155', '9600'] // ['ESZ7', '2473.75', '2461.00', '2467.75', '2475.00', '2466.75', '329674', '1196978', '0'] // [['ESU7', '2475.50', '2462.50', '2468.00', '2476.75', '2468.00', '254798', '2297205', '9600'], ['ESZ7', '2473.75', '2461.00', '2467.75', '2475.00', '2466.75', '329674', '1196978', '0'], ['ESH8', '2471.00', '2459.75', '2468.00', '2473.50', '2467.75', '36', '11335', '0'], ['ESM8', '2469.50', '2458.50', '2469.50', '2469.50', '2469.50', '1', '469', '0'], ['ESU8', '', '2458.00', '', '', '', '0', '18', '0'], ['ESZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-12 09:20 Tue // ['3568899', '3226763', '9500'] // ['ESZ7', '2489.50', '2485.75', '2486.50', '2491.00', '2485.25', '310707', '1918445', '0'] // [['ESU7', '2491.25', '2487.50', '2488.25', '2492.75', '2486.75', '229642', '1638610', '9500'], ['ESZ7', '2489.50', '2485.75', '2486.50', '2491.00', '2485.25', '310707', '1918445', '0'], ['ESH8', '2488.25', '2484.75', '2485.50', '2489.00', '2485.00', '91', '11356', '0'], ['ESM8', '2482.75', '2483.25', '2483.25', '2483.25', '2482.75', '2', '470', '0'], ['ESU8', '', '2483.00', '', '', '', '0', '18', '0'], ['ESZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-13 09:20 Wed // ['3712868', '2782616', '0'] // ['ESZ7', '2490.75', '2494.25', '2495.25', '2495.50', '2489.00', '305260', '2614879', '0'] // [['ESU7', '2492.50', '2496.00', '2497.00', '2497.25', '2490.75', '194922', '1085968', '0'], ['ESZ7', '2490.75', '2494.25', '2495.25', '2495.50', '2489.00', '305260', '2614879', '0'], ['ESH8', '2490.50', '2493.00', '2493.25', '2493.25', '2489.50', '42', '11558', '0'], ['ESM8', '2490.25', '2491.75', '2490.25', '2490.25', '2490.25', '2', '445', '0'], ['ESU8', '', '2491.25', '', '', '', '0', '18', '0'], ['ESZ8', '', '0.00', '', '', '', '0', '', '']]
2017-09-14 09:20 Thu // ['3745746', '2038194', '1000'] // ['ESZ7', '2489.75', '2494.75', '2494.50', '2494.75', '2487.50', '240372', '2953881', '1000'] // [['ESU7', '2491.75', '2496.50', '2496.25', '2496.50', '2489.50', '83450', '779895', '0'], ['ESZ7', '2489.75', '2494.75', '2494.50', '2494.75', '2487.50', '240372', '2953881', '1000'], ['ESH8', '2487.00', '2493.50', '2491.50', '2493.00', '2487.00', '100', '11507', '0'], ['ESM8', '', '2492.25', '', '', '', '3', '445', '0'], ['ESU8', '', '2491.75', '', '', '', '0', '18', '0'], ['ESZ8', '', '2496.50', '', '', '', '0', '', '']]
