('2017-09-22 19:22 Fri', [3, 6, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360, 480], [-0.085, -0.125, -0.143, -0.137, -0.128, -0.115, -0.109, -0.089, -0.07, -0.035, 0.004, 0.024, 0.258, 0.545, 0.818, 1.03])
('2017-09-22 19:27 Fri', [3, 6, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360, 480], [-0.085, -0.125, -0.143, -0.137, -0.128, -0.115, -0.109, -0.089, -0.07, -0.035, 0.004, 0.024, 0.258, 0.545, 0.818, 1.03])
('2017-09-22 19:28 Fri', [3, 6, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360, 480], [-0.085, -0.125, -0.143, -0.137, -0.128, -0.115, -0.109, -0.089, -0.07, -0.035, 0.004, 0.024, 0.258, 0.545, 0.818, 1.03])
('2017-09-22 19:30 Fri', [3, 6, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360, 480], [-0.085, -0.125, -0.143, -0.137, -0.128, -0.115, -0.109, -0.089, -0.07, -0.035, 0.004, 0.024, 0.258, 0.545, 0.818, 1.03])
('2017-09-22 19:31 Fri', [3, 6, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360, 480], [-0.085, -0.125, -0.143, -0.137, -0.128, -0.115, -0.109, -0.089, -0.07, -0.035, 0.004, 0.024, 0.258, 0.545, 0.818, 1.03])
('2017-09-22 19:36 Fri', [3, 6, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360, 480], [-0.085, -0.125, -0.143, -0.137, -0.128, -0.115, -0.109, -0.089, -0.07, -0.035, 0.004, 0.024, 0.258, 0.545, 0.818, 1.03])
('2017-09-22 19:40 Fri', [3, 6, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360, 480], [-0.085, -0.125, -0.143, -0.137, -0.128, -0.115, -0.109, -0.089, -0.07, -0.035, 0.004, 0.024, 0.258, 0.545, 0.818, 1.03])
('2017-09-22 19:42 Fri', [3, 6, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360, 480], [-0.085, -0.125, -0.143, -0.137, -0.128, -0.115, -0.109, -0.089, -0.07, -0.035, 0.004, 0.024, 0.258, 0.545, 0.818, 1.03])
('2017-09-22 19:48 Fri', [3, 6, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360, 480], [-0.085, -0.125, -0.143, -0.137, -0.128, -0.115, -0.109, -0.089, -0.07, -0.035, 0.004, 0.024, 0.258, 0.545, 0.818, 1.03])
('2017-09-22 19:50 Fri', [3, 6, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360, 480], [-0.085, -0.125, -0.143, -0.137, -0.128, -0.115, -0.109, -0.089, -0.07, -0.035, 0.004, 0.024, 0.258, 0.545, 0.818, 1.03])
('2017-09-22 19:52 Fri', [3, 6, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360, 480], [-0.085, -0.125, -0.143, -0.137, -0.128, -0.115, -0.109, -0.089, -0.07, -0.035, 0.004, 0.024, 0.258, 0.545, 0.818, 1.03])
('2017-09-22 19:54 Fri', [3, 6, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360, 480], [-0.085, -0.125, -0.143, -0.137, -0.128, -0.115, -0.109, -0.089, -0.07, -0.035, 0.004, 0.024, 0.258, 0.545, 0.818, 1.03])
('2017-09-22 19:56 Fri', [3, 6, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 180, 240, 360, 480], [-0.085, -0.125, -0.143, -0.137, -0.128, -0.115, -0.109, -0.089, -0.07, -0.035, 0.004, 0.024, 0.258, 0.545, 0.818, 1.03])
